,price,year,transmission,mileage,fuelType,tax,mpg,engineSize,model
10576,18479,1,1,15937,1,145,35.3,1.5,3
10583,17160,2,1,10267,1,145,39.2,1.5,3
10600,16000,3,0,21467,1,145,38.2,1.5,3
10622,19470,1,1,13522,0,145,47.9,2,3
10655,14795,3,1,6688,1,145,45.6,1.5,3
10659,19995,1,1,2100,1,145,39.2,1.5,3
10660,19000,1,1,19874,0,145,60.1,2,3
10662,12000,3,1,45267,0,145,54.3,2,3
10675,16595,2,0,11421,1,145,38.2,1.5,3
10681,14679,3,1,29210,1,160,45.6,1.5,3
10683,9479,7,1,35537,0,145,53.3,2,3
10686,13990,2,1,44000,0,145,54.3,2,3
10689,12990,3,1,47235,0,150,60.1,2,3
10690,14795,4,1,6003,0,125,60.1,2,3
10704,24990,1,1,3533,1,145,35.3,1.5,3
10706,16999,2,0,37933,0,145,54.3,2,3
10723,18995,2,0,16000,1,145,38.2,1.5,3
10728,20000,2,1,12787,0,150,47.9,2,3
10739,16495,2,1,8000,1,145,45.6,1.5,3
10759,17499,2,1,5669,0,145,54.3,1.5,3
10761,18620,1,1,11963,1,145,35.3,1.5,3
10762,19420,1,1,4842,1,145,35.3,1.5,3
10767,20299,1,1,4629,1,145,35.3,1.5,3
10771,15499,2,1,15094,0,145,54.3,1.5,3
10772,14999,3,1,28000,0,145,64.2,1.5,3
10778,20490,3,0,9000,0,145,54.3,2,3
10781,20490,3,0,17000,0,145,54.3,2,3
10792,17495,2,1,12000,0,145,54.3,1.5,3
10794,15999,3,1,19660,0,145,60.1,2,3
10800,16999,2,1,10435,0,145,54.3,1.5,3
10802,15999,2,1,21688,0,145,54.3,1.5,3
10811,18499,1,1,10234,0,145,38.2,2,3
10814,19999,2,0,13859,1,145,38.2,1.5,3
10818,19499,1,1,15956,0,145,47.9,2,3
10826,16199,2,1,14365,0,145,64.2,1.5,3
10840,16999,2,1,8000,0,145,60.1,2,3
10841,20499,1,1,6997,1,145,35.3,1.5,3
10842,15999,2,1,16371,0,145,47.9,2,3
10858,15699,2,1,14241,0,145,64.2,1.5,3
10865,18199,1,1,7523,0,145,45.6,1.5,3
10867,16199,3,1,18860,0,145,54.3,2,3
10873,13499,2,1,18838,0,145,64.2,1.5,3
10879,16999,3,1,19739,0,145,60.1,2,3
10882,14999,2,1,35553,0,145,60.1,2,3
10884,15999,2,1,32362,0,145,54.3,2,3
10895,18299,1,1,9708,0,145,54.3,1.5,3
10897,19299,2,1,8100,0,145,47.9,2,3
10898,17000,3,1,15962,0,30,54.3,2,3
10907,14399,1,1,14539,1,145,40.4,1.5,3
10914,22000,1,1,11869,0,145,37.7,2,3
10918,20499,1,1,20062,0,145,38.2,2,3
10919,20999,1,1,447,0,145,47.9,2,3
10922,15000,3,1,12555,0,145,60.1,2,3
10932,15800,2,0,6170,1,150,38.2,1.5,3
10935,16700,3,1,18293,0,145,60.1,2,3
10936,14500,3,1,31848,0,145,54.3,2,3
10969,17199,2,1,12459,1,145,39.2,1.5,3
10978,13499,4,1,22165,0,30,64.2,1.5,3
10988,17799,2,1,12273,0,145,64.2,1.5,3
10989,14499,3,1,23984,0,145,64.2,1.5,3
11010,9486,7,1,40700,0,150,53.3,2,3
11021,20499,1,1,1987,1,145,35.3,1.5,3
11026,16999,2,1,17243,0,145,54.3,1.5,3
11037,17990,3,1,26657,0,150,54.3,2,3
11054,16794,2,1,25000,0,145,60.1,2,3
11055,17474,3,1,26000,0,145,54.3,2,3
11056,15762,3,1,26000,0,125,60.1,2,3
11090,15900,2,1,14561,0,150,60.1,2,3
11099,19990,1,1,8694,1,145,35.3,1.5,3
11113,17999,2,1,20321,1,150,45.6,1.5,3
11116,18999,1,1,8509,0,145,38.2,2,3
11118,18890,2,1,18670,1,145,39.2,1.5,3
11120,23780,1,0,12603,0,145,38.7,2,3
11122,14990,3,1,13988,0,145,60.1,2,3
11126,11500,5,1,28849,0,125,60.1,2,3
11135,17280,1,1,14319,1,145,34.4,1.5,3
11137,13500,3,1,37071,0,125,60.1,2,3
11145,16599,2,1,21517,0,145,54.3,2,3
11146,13199,5,1,21696,0,145,54.3,2,3
11148,13500,3,1,42744,0,145,60.1,2,3
11162,17299,3,1,12862,0,145,60.1,2,3
11177,18690,1,1,12557,1,145,35.3,1.5,3
11180,19399,2,1,4883,0,145,47.9,1.5,3
11188,17399,3,1,23833,0,145,54.3,2,3
11189,15199,2,1,23500,0,145,60.1,2,3
11198,18850,1,1,15450,1,145,35.3,1.5,3
11217,20799,1,1,447,0,145,47.9,2,3
11221,15299,3,1,12555,0,145,60.1,2,3
11233,12699,4,1,26350,0,145,54.3,2,3
11234,15799,4,0,30225,1,235,38.2,1.5,3
11236,13500,3,1,36552,0,145,60.1,2,3
11241,18999,1,1,2500,1,145,34.4,1.5,3
11261,19499,1,1,8987,0,145,38.2,2,3
11265,14899,3,1,20668,0,145,60.1,2,3
11271,13899,3,1,33606,0,125,60.1,2,3
11281,14499,2,1,44934,0,145,64.2,1.5,3
11312,17799,1,1,9708,0,145,54.3,1.5,3
11313,18000,3,1,18140,0,145,60.1,2,3
11332,15000,3,1,24244,0,125,60.1,2,3
11335,18299,1,1,11119,0,145,38.2,2,3
11348,14499,4,1,32000,0,125,60.1,2,3
11359,14995,3,0,8800,1,240,38.2,1.5,3
11361,16499,2,1,13900,0,145,60.1,2,3
11365,10499,5,1,45594,0,125,60.1,2,3
11372,14199,3,1,29375,0,145,64.2,1.5,3
11378,15399,5,1,21533,0,145,54.3,2,3
11380,17000,2,1,30646,0,145,60.1,2,3
11386,18199,1,1,300,0,145,38.2,2,3
11388,18999,1,1,6888,0,145,38.2,2,3
11390,18399,1,1,12403,1,145,35.3,1.5,3
11395,20999,1,1,4185,1,145,35.3,1.5,3
11396,16499,2,1,10589,0,145,54.3,1.5,3
11399,21999,1,0,10566,1,145,29.4,1.5,3
11403,17495,2,1,20898,0,150,60.1,2,3
11409,15495,2,1,16055,0,150,60.1,2,3
11412,11108,5,1,41943,0,125,60.1,2,3
11413,11108,5,1,41943,0,125,60.1,2,3
11435,12699,3,1,36710,0,145,64.2,1.5,3
11436,18999,2,1,8100,0,145,47.9,2,3
11437,19799,1,1,3721,0,145,47.9,2,3
11443,19699,1,1,9968,0,145,38.2,2,3
11451,14500,2,1,28991,0,145,64.2,1.5,3
11456,16199,2,1,24492,0,145,54.3,2,3
11457,18999,2,1,22989,0,145,54.3,2,3
11458,13299,5,1,21662,0,145,54.3,2,3
11476,20999,1,0,12598,1,145,31,1.5,3
11484,18399,1,1,7758,0,145,47.9,2,3
11498,17499,1,1,11692,0,145,47.9,2,3
11510,17799,3,0,18370,1,145,38.2,1.5,3
11511,19599,1,1,4297,0,145,47.9,2,3
11512,14999,3,1,20668,0,145,60.1,2,3
11529,19499,1,1,11359,0,145,38.2,2,3
11537,16999,3,1,11980,0,145,60.1,2,3
11538,16799,3,1,25503,0,145,54.3,2,3
11546,16699,3,1,14448,0,145,60.1,2,3
11548,20000,1,1,4144,1,145,35.3,1.5,3
11549,15799,2,1,13500,0,145,60.1,2,3
11588,9990,6,1,61590,0,160,47.9,2,3
11611,21495,1,0,6128,1,145,31,1.5,3
11615,18599,1,1,8116,0,145,54.3,1.5,3
11631,14500,2,1,14110,0,145,54.3,1.5,3
11646,17895,2,0,18180,1,150,38.2,1.5,3
11648,15490,3,1,34442,0,125,60.1,2,3
11655,16499,2,1,5964,0,145,47.9,2,3
11678,14999,2,1,44934,0,145,64.2,1.5,3
11688,18250,2,1,6148,0,145,39.2,2,3
11697,16007,3,0,12143,1,145,38.2,1.5,3
11700,13799,3,1,30953,0,125,60.1,2,3
11703,14699,3,1,9000,0,125,60.1,2,3
11712,18999,1,1,9911,0,145,47.9,2,3
11713,21999,1,1,5900,0,145,47.9,2,3
11726,15499,3,0,17980,1,235,38.2,1.5,3
11734,17000,3,0,10453,1,145,38.2,1.5,3
11757,12327,5,0,23905,1,235,38.2,1.5,3
11761,10990,3,1,32974,0,150,64.2,1.5,3
11783,19100,1,1,12245,1,145,35.3,1.5,3
11786,18250,2,1,12789,1,150,39.2,1.5,3
11800,19795,1,0,13437,1,145,31,1.5,3
11801,15195,3,0,20688,1,235,38.2,1.5,3
11802,15200,3,0,22516,1,235,38.2,1.5,3
11805,19995,1,1,3504,1,145,35.3,1.5,3
11806,15495,3,0,18676,1,235,38.2,1.5,3
11818,15799,3,1,29000,0,125,60.1,2,3
11827,13799,4,1,28362,0,145,54.3,2,3
11828,17899,2,1,18419,1,145,39.2,1.5,3
11832,15799,2,1,10586,0,145,54.3,1.5,3
11837,18800,1,1,6036,1,145,39.2,1.5,3
11852,19895,1,0,11498,1,145,31,1.5,3
11869,13299,3,1,33000,0,145,64.2,1.5,3
11870,18000,2,1,11770,0,145,60.1,2,3
11873,19500,1,1,3196,1,145,35.3,1.5,3
11875,21999,1,1,6623,0,145,47.9,2,3
11892,19799,1,1,7519,1,145,35.3,1.5,3
11927,14777,3,1,10233,0,125,60.1,2,3
11930,7771,6,1,71671,0,145,53.3,2,3
11932,13331,3,1,21223,0,125,60.1,2,3
11936,20000,1,1,3463,1,145,35.3,1.5,3
11955,15999,3,0,9960,1,235,38.2,1.5,3
11958,20250,2,1,4368,1,145,39.2,1.5,3
11969,22500,2,0,717,1,145,31,1.5,3
11984,16990,2,0,18129,1,150,38.2,1.5,3
11985,12490,4,1,28989,0,125,60.1,2,3
11987,15295,2,1,6522,1,145,45.6,1.5,3
12003,19500,1,1,8101,1,145,35.3,1.5,3
12015,17700,1,1,8273,0,145,38.2,2,3
12021,18890,1,1,13301,0,145,54.3,1.5,3
12024,14500,2,1,25451,0,145,64.2,1.5,3
12032,18495,4,0,10713,1,235,38.2,1.5,3
12034,12390,6,1,18962,0,125,60.1,2,3
12043,20200,3,0,8973,1,145,38.2,1.5,3
12056,19990,1,1,6124,0,150,47.9,2,3
12061,11990,3,1,25994,1,150,45.6,1.5,3
12063,15990,2,1,22898,0,150,54.3,2,3
12067,18390,1,1,1654,1,145,34.4,1.5,3
12068,18100,1,1,16617,1,145,39.2,1.5,3
12069,17790,3,1,8154,0,145,60.1,2,3
12077,14495,3,1,26078,0,145,60.1,2,3
12105,17995,2,1,9500,1,145,39.2,1.5,3
12118,10770,4,1,34914,0,125,60.1,2,3
12129,18970,2,1,7239,0,150,64.2,1.5,3
12135,20250,2,0,2139,1,150,31,1.5,3
12141,13795,4,1,38000,0,125,60.1,2,3
12144,15770,3,1,9037,0,30,64.2,1.5,3
12146,15170,3,1,4924,1,165,45.6,1.5,3
12147,15270,3,0,24570,1,240,38.2,1.5,3
12148,14770,3,1,19277,1,160,45.6,1.5,3
12156,22470,1,0,9801,1,150,29.4,1.5,3
12165,18490,2,1,10000,1,145,45.6,1.5,3
12187,12995,5,1,44970,0,145,54.3,2,3
12188,13970,3,0,19316,1,240,38.2,1.5,3
12189,21970,1,1,2644,0,150,39.2,2,3
12202,17970,1,1,15732,1,145,39.2,1.5,3
12204,16100,2,1,14721,0,150,47.9,2,3
12212,18399,2,1,3326,0,145,47.9,2,3
12220,13100,4,1,36972,0,125,60.1,2,3
12226,16500,2,1,14000,0,150,60.1,2,3
12230,17500,2,1,10256,0,150,60.1,2,3
12243,14000,3,1,20010,0,125,60.1,2,3
12245,13500,5,0,37574,1,235,38.2,1.5,3
12251,23570,1,1,4665,0,145,37.7,2,3
12264,17470,3,0,14155,1,240,38.2,1.5,3
12274,15800,3,1,14079,0,145,64.2,1.5,3
12283,17400,1,1,9397,0,145,45.6,1.5,3
12287,20500,1,1,3600,1,145,35.3,1.5,3
12289,14700,2,1,25352,0,145,64.2,1.5,3
12300,20700,1,1,5990,1,145,35.3,1.5,3
12303,20000,1,1,1387,1,145,39.2,1.5,3
12306,17950,2,1,12000,0,150,60.1,2,3
12308,13500,3,1,27500,0,145,64.2,1.5,3
12309,14800,2,1,26450,0,145,60.1,2,3
12310,19500,1,1,11799,0,145,39.2,2,3
12325,20700,1,1,990,0,145,38.2,2,3
12326,20000,1,1,6000,0,145,38.2,2,3
12328,11200,5,1,29811,0,125,60.1,2,3
12359,20000,1,1,3689,0,145,38.2,2,3
12369,15500,1,1,9205,1,145,34.4,1.5,3
12386,19500,1,1,12330,0,145,47.9,2,3
12390,20000,1,1,6000,1,145,35.3,1.5,3
12392,15100,2,1,19161,0,145,60.1,2,3
12394,18500,4,1,43100,0,125,60.1,2,3
12406,16500,3,1,20000,0,145,60.1,2,3
12415,18490,1,1,8319,0,145,47.9,2,3
12416,13690,2,1,15258,0,145,54.3,1.5,3
12482,14250,5,1,23019,0,150,54.3,2,3
12486,17000,1,1,10042,0,145,47.9,2,3
12490,18000,2,0,19706,0,145,47.9,2,3
12491,20000,1,1,8371,1,145,35.3,1.5,3
12515,13500,3,1,25799,0,150,64.2,1.5,3
12517,19500,1,1,5785,1,150,35.3,1.5,3
12527,20750,2,0,5911,1,145,31,1.5,3
12532,16950,2,1,3376,0,145,54.3,1.5,3
12539,14450,3,1,23314,1,145,45.6,1.5,3
12568,18500,1,1,3801,0,150,38.2,2,3
12573,12519,3,1,16263,1,160,45.6,1.5,3
12595,9500,5,1,55035,0,125,60.1,2,3
12616,14500,3,1,20937,0,150,60.1,2,3
12625,16800,1,1,10786,1,145,34.4,1.5,3
12628,14350,3,0,35550,1,150,38.2,1.5,3
12631,15000,3,1,30424,0,30,64.2,1.5,3
12635,21000,1,1,3637,0,145,39.2,2,3
12639,20500,1,1,9739,0,145,39.2,2,3
12654,16000,2,1,11681,0,150,64.2,1.5,3
12660,14750,3,1,17444,0,125,60.1,2,3
12673,18250,1,1,12088,1,145,39.2,1.5,3
12683,13699,4,1,22132,0,30,64.2,1.5,3
12699,15000,2,1,18801,1,150,45.6,1.5,3
12706,14250,3,1,25561,0,145,64.2,1.5,3
12728,19199,1,1,13610,1,145,35.3,1.5,3
12734,12799,3,1,18727,1,160,45.6,1.5,3
12737,17299,1,1,6379,0,145,38.2,2,3
12748,9700,5,1,63000,0,125,60.1,2,3
12767,17800,3,1,19696,0,150,60.1,2,3
12769,11499,5,1,63612,0,145,54.3,2,3
12775,14999,3,1,17651,0,125,60.1,2,3
12782,12499,5,1,52748,0,145,54.3,2,3
12783,12999,3,1,18733,0,30,64.2,1.5,3
12795,12299,4,1,16868,0,30,64.2,1.5,3
12800,24500,1,0,2465,1,145,31,1.5,3
12825,18000,3,0,16765,0,145,54.3,2,3
12828,15600,3,1,27524,0,150,54.3,2,3
12883,20250,1,1,3335,1,145,35.3,1.5,3
12884,19800,1,1,1469,1,145,39.2,1.5,3
12902,16200,4,1,25753,0,145,54.3,2,3
12913,9499,5,1,69357,0,125,60.1,2,3
12923,13110,3,1,39853,0,30,64.2,1.5,3
12941,14000,3,1,23581,0,125,60.1,2,3
12943,14500,3,1,32909,1,160,45.6,1.5,3
12974,14695,3,1,22811,0,125,60.1,2,3
12989,23400,1,0,2707,1,145,29.1,1.5,3
12991,20000,1,1,7213,0,145,47.9,2,3
12992,16495,3,1,24554,0,145,60.1,2,3
12998,13000,4,1,16521,0,145,54.3,2,3
13000,13950,3,1,16919,0,125,60.1,2,3
13004,10999,6,1,59343,1,200,42.8,1.6,3
13011,19000,1,1,13673,1,150,35.3,1.5,3
13012,14712,3,1,18513,0,150,64.2,1.5,3
13035,11800,4,1,40438,0,125,60.1,2,3
13043,20100,1,1,8525,1,145,35.3,1.5,3
13045,18799,1,1,5305,1,145,39.2,1.5,3
13047,19700,1,1,12759,1,145,35.3,1.5,3
13050,14999,3,0,15500,1,240,38.2,1.5,3
13059,13490,3,1,14173,0,145,64.2,1.5,3
13091,20300,1,1,8038,0,145,39.2,2,3
13100,18800,1,1,9899,1,145,39.2,1.5,3
13103,19900,1,1,2000,1,145,34.4,1.5,3
13104,22500,2,1,12000,0,145,39.2,2,3
13108,23000,1,1,4193,0,145,39.2,2,3
13110,24000,1,1,6011,1,145,35.3,1.5,3
13127,18000,2,1,11081,1,145,39.2,1.5,3
13130,12500,4,1,26501,0,125,60.1,2,3
13137,16000,3,1,20571,0,125,60.1,2,3
13170,17000,3,1,30850,0,150,54.3,2,3
13171,10712,6,1,51530,0,200,47.9,2,3
13179,20000,1,1,6109,0,145,47.9,2,3
13190,21500,1,0,2579,1,145,28.8,1.5,3
13191,21450,1,1,2723,1,145,35.3,1.5,3
13192,17450,2,1,6557,1,145,39.2,1.5,3
13193,16250,3,1,19643,0,125,60.1,2,3
13203,21000,1,1,6481,0,145,37.7,2,3
13216,14350,3,1,19008,0,145,60.1,2,3
13229,16689,2,0,12861,1,145,38.2,1.5,3
13238,13900,3,1,31926,0,145,60.1,2,3
13257,13000,3,1,18454,0,150,54.3,2,3
13259,20000,1,1,5511,1,150,35.3,1.5,3
13278,17700,3,0,7384,1,235,38.2,1.5,3
13285,12250,4,1,29347,0,125,60.1,2,3
13291,17500,2,1,26344,0,145,47.9,2,3
13300,25000,1,0,4901,0,145,42.2,2,3
13324,18400,1,1,9529,1,145,34.4,1.5,3
13326,25500,1,1,5573,0,145,37.7,2,3
13340,13389,2,0,37239,0,145,58.9,1.5,3
13355,20000,1,1,2474,1,150,39.2,1.5,3
13361,22950,1,1,6659,0,145,37.7,2,3
13373,19000,2,1,14926,0,145,54.3,2,3
13379,23995,1,1,6424,0,145,37.7,2,3
13391,13500,3,1,26712,0,145,64.2,1.5,3
13393,10390,4,1,29325,0,125,60.1,2,3
13395,20000,2,1,4987,0,145,54.3,2,3
13411,18450,3,1,5413,1,145,45.6,1.5,3
13415,20000,1,1,2000,0,150,47.9,2,3
13417,20000,2,1,4992,0,145,54.3,2,3
13429,18500,1,1,2000,0,150,38.2,2,3
13451,20690,1,0,10563,1,145,31,1.5,3
13456,20000,2,1,4987,0,145,54.3,2,3
13474,9500,5,1,43700,0,125,60.1,2,3
13479,11495,5,0,40000,0,150,52.3,2,3
13489,9995,7,1,70000,0,200,47.9,2,3
13499,19500,1,1,9136,0,145,38.2,2,3
13503,4995,11,1,117000,0,235,44.1,2,3
13504,11995,6,1,33590,0,160,47.9,2,3
13514,13280,4,1,45298,0,145,54.3,2,3
13522,14995,4,0,16442,1,235,38.2,1.5,3
13526,21780,1,1,7317,0,145,37.7,2,3
13571,17750,2,1,16494,1,145,39.2,1.5,3
13576,15493,3,0,9298,1,235,38.2,1.5,3
13585,8395,7,1,74576,0,145,53.3,2,3
13609,12500,4,1,30300,0,30,64.2,1.5,3
13614,23980,1,1,7999,0,145,39.2,2,3
13625,18980,3,0,15000,1,240,38.2,1.5,3
13628,21980,1,1,12999,0,145,47.9,2,3
13635,13000,6,0,35469,1,260,36.7,1.6,3
13638,9999,5,1,52359,0,125,60.1,2,3
13654,19950,2,0,1188,1,145,31,1.5,3
13665,15980,2,1,16773,0,145,64.2,1.5,3
13685,12290,4,1,63815,0,145,54.3,2,3
13694,23000,1,0,8000,0,145,38.7,2,3
13696,12480,5,0,39326,0,145,52.3,2,3
13706,15000,4,1,34248,0,145,54.3,2,3
13712,10490,6,1,51356,0,145,53.3,2,3
13717,11990,5,1,29551,0,125,60.1,2,3
13725,12170,3,1,27646,0,30,64.2,1.5,3
13726,12597,3,1,30574,0,145,54.3,2,3
13730,18795,1,0,12564,1,145,31,1.5,3
13733,16383,1,1,14639,1,150,34.4,1.5,3
13737,17817,1,1,13987,1,150,39.2,1.5,3
13739,18093,1,1,13012,1,150,39.2,1.5,3
13742,9490,8,0,56384,1,555,27.4,2.5,3
13747,20990,1,1,5812,0,145,54.3,1.5,3
13752,22995,1,0,5286,0,145,38.7,2,3
13761,21997,1,1,19,1,145,35.3,1.5,3
13766,12276,4,1,34730,0,125,60.1,2,3
13772,14171,5,1,20760,0,145,54.3,2,3
13775,14995,4,1,24000,0,125,60.1,2,3
13780,15295,3,1,23000,0,150,54.3,2,3
13795,15295,4,1,42934,0,125,60.1,2,3
13804,9495,7,1,41126,1,200,42.8,1.6,3
13805,21995,1,1,7777,0,145,37.7,2,3
13810,16995,2,1,7060,0,145,64.2,1.5,3
13822,17990,1,1,11658,1,145,35.3,1.5,3
13830,11290,4,1,36088,1,160,45.6,1.5,3
13839,14999,3,1,24000,0,145,54.3,1.5,3
13846,14500,2,1,34393,0,150,64.2,1.5,3
13851,17580,1,1,16081,1,145,35.3,1.5,3
13854,18200,1,1,12111,1,145,35.3,1.5,3
13868,9977,6,1,53000,0,200,47.9,2,3
13880,13490,3,1,28808,0,145,60.1,2,3
13888,15500,3,1,18400,0,150,54.3,2,3
13898,9245,6,1,78800,0,200,47.9,2,3
13903,17995,1,1,7000,1,145,39.2,1.5,3
13907,13675,5,1,39136,0,145,54.3,2,3
13909,16600,1,1,145,1,145,40.4,1.5,3
13913,14000,5,1,37484,0,125,60.1,2,3
13915,18200,1,1,7877,0,145,38.2,2,3
13916,17700,1,1,5519,0,145,45.6,1.5,3
13917,12775,3,1,25913,0,30,64.2,1.5,3
13944,19800,1,1,8638,0,145,36.7,2,3
13952,12395,3,1,19000,1,165,45.6,1.5,3
13961,17600,2,1,7602,0,145,64.2,1.5,3
13962,18700,2,1,3255,1,145,39.2,1.5,3
13963,16500,3,1,27429,0,145,60.1,2,3
13970,15500,4,0,18339,1,235,38.2,1.5,3
13981,18600,1,1,6741,0,145,47.9,2,3
13988,11900,4,1,45000,0,125,60.1,2,3
13999,17999,1,1,2576,1,145,34.4,1.5,3
14008,6950,9,1,84000,0,205,47.1,2,3
14010,11490,3,1,26000,0,145,64.2,1.5,3
14013,8990,5,1,50000,0,125,60.1,2,3
14015,15500,2,1,24000,0,145,64.2,1.5,3
14023,10990,3,1,41000,0,145,64.2,1.5,3
14031,12490,4,1,37000,0,145,54.3,2,3
14033,12490,4,1,32000,1,160,45.6,1.5,3
14049,11490,4,1,39000,1,160,45.6,1.5,3
14050,9990,3,1,49000,0,30,64.2,1.5,3
14056,8990,5,1,57000,0,125,60.1,2,3
14068,7990,7,0,91000,0,200,45.6,2,3
14081,12490,5,0,29000,0,145,52.3,2,3
14085,18800,1,1,8579,1,145,39.2,1.5,3
14087,17700,1,1,4899,0,145,45.6,1.5,3
14113,11999,4,1,28731,0,125,60.1,2,3
14117,12227,3,1,51904,0,30,64.2,1.5,3
14122,8990,6,1,50000,0,145,53.3,2,3
14132,11499,4,1,38693,0,125,60.1,2,3
14148,12500,5,1,58150,0,150,54.3,2,3
14156,9661,7,1,75282,0,200,47.9,2,3
14178,17300,1,1,11448,1,145,34.4,1.5,3
14186,9700,7,1,46719,0,145,53.3,2,3
14195,16199,1,1,11154,1,145,34.4,1.5,3
14207,13731,5,1,29000,0,145,54.3,2,3
14220,12500,4,1,47000,0,125,60.1,2,3
14227,10899,6,1,42021,0,160,47.9,2,3
14230,16399,1,1,6134,1,145,39.2,1.5,3
14232,12454,4,1,35755,0,125,60.1,2,3
14242,10499,4,1,53592,0,125,60.1,2,3
14260,16499,3,0,35167,0,145,54.3,2,3
14292,15165,3,1,13720,1,145,45.6,1.5,3
14293,10999,4,1,34879,0,125,60.1,2,3
14298,10781,5,0,50323,0,145,52.3,2,3
14323,10399,6,1,48739,0,160,47.9,2,3
14325,9870,6,1,39663,0,145,53.3,2,3
14336,17923,2,1,19908,0,145,60.1,2,3
14342,14250,3,1,26814,1,160,45.6,1.5,3
14344,13699,4,1,33338,0,125,60.1,2,3
14356,13590,5,0,19673,0,150,52.3,2,3
14358,12999,2,0,34592,0,145,58.9,1.5,3
14359,12999,4,1,36061,0,125,60.1,2,3
14375,13968,3,1,23452,0,30,64.2,1.5,3
14379,18328,2,1,11581,1,145,39.2,1.5,3
14388,11589,5,1,13586,0,125,60.1,2,3
14391,16499,3,1,19610,0,145,60.1,2,3
14393,12999,3,1,40860,0,125,60.1,2,3
14394,15541,1,1,13952,0,145,54.3,1.5,3
14418,9218,7,1,50834,0,145,53.3,2,3
14449,8999,6,1,47772,0,145,53.3,2,3
14481,10488,5,1,59498,0,125,60.1,2,3
14485,9970,6,0,67401,0,205,45.6,2,3
14502,7991,5,1,128000,0,150,54.3,2,3
14504,7991,5,1,128000,0,145,54.3,2,3
14510,7992,5,1,123000,0,125,60.1,2,3
14514,12491,3,1,96000,0,150,54.3,2,3
14546,12999,4,1,12825,0,125,60.1,2,3
14553,12491,3,1,96000,0,145,54.3,2,3
14554,8391,5,1,109000,0,145,54.3,2,3
14559,9921,7,0,49372,0,200,45.6,2,3
14564,18849,3,0,15073,0,145,54.3,2,3
14580,17623,1,1,8978,0,145,45.6,1.5,3
14588,15995,3,0,46210,0,145,54.3,2,3
14615,16399,3,1,39967,0,145,54.3,2,3
14624,13919,4,1,45000,0,125,60.1,2,3
14670,16399,1,1,12689,1,145,39.2,1.5,3
14672,16999,3,1,16644,0,145,60.1,2,3
14688,10599,5,1,39329,1,165,45.6,1.5,3
14695,10495,5,1,42277,0,125,60.1,2,3
14700,14799,3,1,17339,0,145,64.2,1.5,3
14714,12999,3,1,44000,0,150,60.1,2,3
14727,19998,1,0,12030,0,145,42.2,2,3
14732,10999,6,1,42368,0,200,47.9,2,3
14741,16749,3,0,28493,1,235,38.2,1.5,3
14744,15999,10,1,25490,1,150,60.1,1.5,3
14759,4352,11,1,128046,0,240,44.1,2,3
14763,19710,1,1,5691,0,145,47.9,2,3
14770,12918,4,1,45962,1,160,45.6,1.5,3
14773,17998,3,1,28177,0,150,54.3,2,3
14775,20499,1,1,2554,0,150,47.9,2,3
14777,10299,4,1,57815,0,125,60.1,2,3
14790,25499,1,0,1274,0,145,38.7,2,3
14791,19499,1,1,5556,0,145,47.9,2,3
14792,12999,3,1,12843,0,30,64.2,1.5,3
14800,10999,5,1,56308,0,150,54.3,2,3
14804,13499,3,1,24234,0,150,64.2,1.5,3
14820,14999,2,1,14498,0,145,54.3,1.5,3
14823,21499,1,0,10265,0,145,42.2,2,3
14825,24999,1,0,4985,0,145,42.2,2,3
14830,19999,1,1,4185,0,145,47.9,2,3
14834,9500,7,1,67311,0,205,47.9,2,3
14836,13999,3,1,46502,0,145,54.3,2,3
14863,17995,2,0,15393,0,145,54.3,2,3
14867,13487,4,0,53930,0,150,52.3,2,3
14868,12434,5,0,30970,0,150,52.3,2,3
14870,14555,3,0,11590,1,150,38.2,1.5,3
14878,9599,6,1,62350,0,200,47.9,2,3
14891,15299,2,1,2299,0,145,54.3,1.5,3
14895,20499,1,0,13211,1,145,31,1.5,3
14902,12295,4,0,74000,0,145,52.3,2,3
14910,16199,3,1,13182,0,145,64.2,1.5,3
14911,8150,8,0,69382,1,555,27.4,2.5,3
14924,15400,3,1,29004,0,150,54.3,2,3
14929,14199,4,1,51244,0,125,60.1,2,3
14935,16000,3,1,29725,0,125,60.1,2,3
14942,15299,2,1,21851,0,150,64.2,1.5,3
14947,16999,3,1,24242,0,150,54.3,2,3
14953,16600,1,1,21480,0,145,38.2,2,3
14957,15299,3,1,14710,0,145,60.1,2,3
14963,16500,3,1,27415,0,125,60.1,2,3
14981,19698,1,1,3520,1,145,39.2,1.5,3
14992,20799,1,0,9333,0,145,47.9,2,3
15000,20999,2,0,11386,0,150,54.3,2,3
15007,21999,1,0,7550,1,145,29.1,1.5,3
15012,11899,4,0,48792,0,145,52.3,2,3
15017,19999,2,0,14089,1,145,38.2,1.5,3
15018,21799,1,0,6083,0,150,37.2,2,3
15026,12000,4,1,21569,0,125,60.1,2,3
15031,13300,3,0,22071,1,240,38.2,1.5,3
15038,15995,3,0,7637,1,145,38.2,1.5,3
15043,12000,3,1,24773,1,160,45.6,1.5,3
15054,13500,3,1,47922,0,30,64.2,1.5,3
15055,15500,4,0,28860,0,145,52.3,2,3
15061,12950,3,1,15000,1,160,45.6,1.5,3
15062,13000,3,1,8000,1,160,45.6,1.5,3
15064,13250,4,1,25000,1,160,45.6,1.5,3
15067,12700,3,1,16284,1,160,45.6,1.5,3
